2026-06-01 14:12:28,267 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=403 | elapsed_ms=31 | body={"raw": ""}
2026-06-03 13:23:19,334 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=779 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by counterparty"}, "rrn": "681609189201", "stan": "606600"}
2026-06-03 13:23:19,414 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=854 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by counterparty"}, "rrn": "278125370429", "stan": "611714"}
2026-06-03 13:23:20,174 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchconv | status=200 | elapsed_ms=741 | body={"response": {"account-information": {"iban": "PK61ABPA0010000019474073", "acctitle": "ACCOUNT TITLE 1", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "807506", "rrn": "599871859126"}}
2026-06-03 13:23:20,299 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchibcon | status=200 | elapsed_ms=955 | body={"response": {"account-information": {"iban": "PK94CRSM0000003265703141", "acctitle": "Faiz Ula Amin Khan", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "642974", "rrn": "048250080843"}}
2026-06-03 13:23:23,813 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=5253 | body={"response": {"response_code": "101", "response_desc": "Invalid request"}, "rrn": "308709323401", "stan": "977358"}
2026-06-03 13:23:36,228 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=17672 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by timeout"}, "rrn": "558349358742", "stan": "630298"}
2026-06-03 13:26:58,237 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=143 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MDU2MTYxOCwiaWF0IjoxNzgwNDc1MjE4fQ.q9WrCDQAd3bC3D4oYUyywFJ5U7hLeaZYvhKz6gTFnkFVDTfEOHEl2sDXId7NR7Li9imRIh9XF1kFBMq1Ir7NJQ", "expiry": "1780561618"}
2026-06-03 13:26:59,079 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=810 | body={"response": {"account-information": {"acctitle": "ACCOUNT TITLE 1", "acctype": "Account", "statusCode": "0"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0}, "stan": "944540", "rrn": "564585499813"}
2026-06-03 13:26:59,107 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=850 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by counterparty"}, "rrn": "100648430891", "stan": "185212"}
2026-06-03 13:26:59,368 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=1101 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "472394", "correlationId": "3fc0d28b142845d79ab06e98e7a6faa0", "rrn": "040602412995"}
2026-06-03 13:26:59,870 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchconv | status=200 | elapsed_ms=757 | body={"response": {"account-information": {"iban": "PK61ABPA0010000019474073", "acctitle": "ACCOUNT TITLE 1", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "501232", "rrn": "659452272612"}}
2026-06-03 13:26:59,941 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchibcon | status=200 | elapsed_ms=856 | body={"response": {"account-information": {"iban": "PK94CRSM0000003265703141", "acctitle": "Faiz Ula Amin Khan", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "081463", "rrn": "725386074699"}}
2026-06-03 13:27:15,695 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=17433 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by timeout"}, "rrn": "093384762966", "stan": "939059"}
2026-06-03 14:14:11,237 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=197 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MDU2NDQ1MSwiaWF0IjoxNzgwNDc4MDUxfQ.hVzAyNchrCDBxosWYZ1O-6kwVkoANN2ki33kr2_Gdg3cbpJlnHYGmS-vvL2xcZkRLbo8tY5sBaShNBIS2lCkVg", "expiry": "1780564451"}
2026-06-03 14:14:12,452 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=1182 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by counterparty"}, "rrn": "682296915223", "stan": "022316"}
2026-06-03 14:14:12,479 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchibcon | status=403 | elapsed_ms=16 | body={"raw": ""}
2026-06-03 14:14:12,523 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=1245 | body={"response": {"account-information": {"acctitle": "ACCOUNT TITLE 1", "acctype": "Account", "statusCode": "0"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0}, "stan": "425071", "rrn": "951715734964"}
2026-06-03 14:14:12,551 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=403 | elapsed_ms=17 | body={"raw": ""}
2026-06-03 14:14:12,648 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=1382 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "268604", "correlationId": "693e1517cdd04bf99e856c29e491006b", "rrn": "613764044714"}
2026-06-03 14:14:13,547 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchconv | status=200 | elapsed_ms=1050 | body={"response": {"account-information": {"iban": "PK61ABPA0010000019474073", "acctitle": "ACCOUNT TITLE 1", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "086647", "rrn": "424857307901"}}
2026-06-03 14:14:28,890 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=17610 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by timeout"}, "rrn": "078469399065", "stan": "449992"}
2026-06-03 14:20:48,914 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=188 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MDU2NDg0OSwiaWF0IjoxNzgwNDc4NDQ5fQ.tnpUH9im6g_ArWq0VloulGO_wXJjOOdq-o5xVhpHdMVsXX0fWu5Nn1fX-TLZFfKMEF_fHZhlqF5t8uYfyjhhnw", "expiry": "1780564849"}
2026-06-03 14:20:49,787 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=838 | body={"response": {"account-information": {"acctitle": "ACCOUNT TITLE 1", "acctype": "Account", "statusCode": "0"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0}, "stan": "959983", "rrn": "817293065637"}
2026-06-03 14:20:49,804 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchibcon | status=403 | elapsed_ms=13 | body={"raw": ""}
2026-06-03 14:20:49,957 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=1016 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by counterparty"}, "rrn": "288788848432", "stan": "212335"}
2026-06-03 14:20:49,976 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=403 | elapsed_ms=14 | body={"raw": ""}
2026-06-03 14:20:50,138 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=1200 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "676344", "correlationId": "beb52aa867d7484b8c23dad7d64ea7d6", "rrn": "522006210718"}
2026-06-03 14:20:50,607 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchconv | status=200 | elapsed_ms=796 | body={"response": {"account-information": {"iban": "PK61ABPA0010000019474073", "acctitle": "ACCOUNT TITLE 1", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "747151", "rrn": "411929776134"}}
2026-06-03 14:21:06,391 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=17444 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by timeout"}, "rrn": "416677806636", "stan": "295880"}
2026-06-03 14:23:34,034 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=163 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MDU2NTAxNCwiaWF0IjoxNzgwNDc4NjE0fQ.4ESV5bum92om195lQzTtiFpD6-vZ8gg8NZVyNL1jdOcAj63tV0OaCSQe6md1KYxDYX6b4XSiEhNw7ukgWyDYyg", "expiry": "1780565014"}
2026-06-03 14:23:34,196 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=128 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODA1NjUwMTQsImlhdCI6MTc4MDQ3ODYxNH0.s8XlftR9i8LIxBXBFEiDtFNYzVN5u38xaEjRjlBSq0K8sLUzGAtSTzrKvOqSaT_uV9YyLP9ffaDzNxLp5cao4A", "expiry": "1780565014"}
2026-06-03 14:23:35,239 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=1022 | body={"response": {"account-information": {"acctitle": "ACCOUNT TITLE 1", "acctype": "Account", "statusCode": "0"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0}, "stan": "929246", "rrn": "190504699979"}
2026-06-03 14:23:35,244 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=1031 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by counterparty"}, "rrn": "809498458006", "stan": "206725"}
2026-06-03 14:23:35,305 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=1095 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "061453", "correlationId": "6a657dd29f5647c1a8b16afe6894bef2", "rrn": "055839521870"}
2026-06-03 14:23:36,060 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchconv | status=200 | elapsed_ms=803 | body={"response": {"account-information": {"iban": "PK61ABPA0010000019474073", "acctitle": "ACCOUNT TITLE 1", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "322915", "rrn": "719430033106"}}
2026-06-03 14:23:36,985 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=1672 | body={"response": {"response_code": "002", "response_desc": "Account not Exist"}, "rrn": "526415590421", "stan": "395910"}
2026-06-03 14:23:37,207 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchibcon | status=200 | elapsed_ms=1957 | body={"response": {"account-information": {"iban": "PK94CRSM0000003265703141", "acctitle": "Faiz Ula Amin Khan", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "844228", "rrn": "377149301933"}}
2026-06-03 14:23:51,724 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=17508 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by timeout"}, "rrn": "403722139242", "stan": "149326"}
2026-06-03 14:27:44,976 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=159 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MDU2NTI2NSwiaWF0IjoxNzgwNDc4ODY1fQ.V2uNf5kRZLtnG-YCUQg2oK10mdM2qyn8MzN7RtO3pIMqd2TU25UlvJMaxZ2ci-bmo8KoZNcU2Zo-GMPQNGVwwA", "expiry": "1780565265"}
2026-06-03 14:27:45,104 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=119 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODA1NjUyNjUsImlhdCI6MTc4MDQ3ODg2NX0.i9AmoOKJ8e5nGM_SM4rvqt3B39K6pbsAo6feYSWPghVKx4Z75R6Zey_FwDM1IhssCDTh0AdvJgLpdeREX64w3Q", "expiry": "1780565265"}
2026-06-03 14:27:46,016 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=894 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by counterparty"}, "rrn": "672088782949", "stan": "809631"}
2026-06-03 14:27:46,017 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=892 | body={"response": {"account-information": {"acctitle": "ACCOUNT TITLE 1", "acctype": "Account", "statusCode": "0"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0}, "stan": "031109", "rrn": "224776733124"}
2026-06-03 14:27:46,230 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=1111 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "148480", "correlationId": "539df9ac7eb44427ad2eab213ecc3e9f", "rrn": "225227320817"}
2026-06-03 14:27:46,342 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=99 | body={"response": {"response_code": "068", "response_desc": "iban must be alpha-numeric,iban must be 24 digits"}, "rrn": "117680377473", "stan": "659260"}
2026-06-03 14:27:46,737 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchconv | status=200 | elapsed_ms=710 | body={"response": {"account-information": {"iban": "PK61ABPA0010000019474073", "acctitle": "ACCOUNT TITLE 1", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "886342", "rrn": "924045003980"}}
2026-06-03 14:27:47,043 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchibcon | status=200 | elapsed_ms=1017 | body={"response": {"account-information": {"iban": "PK94CRSM0000003265703141", "acctitle": "Faiz Ula Amin Khan", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "935518", "rrn": "967618401599"}}
2026-06-03 14:28:02,611 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=17487 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by timeout"}, "rrn": "647803169482", "stan": "556922"}
2026-06-03 14:29:13,285 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=160 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MDU2NTM1MywiaWF0IjoxNzgwNDc4OTUzfQ.oamupFo9wOBFBvmJ8PNQXEPbolTSY7wqd1M1TItVCTubRfS6E0Wq56oGbs3dBpnvqKNaYRSqcxRQAWtgpJS5MQ", "expiry": "1780565353"}
2026-06-03 14:29:13,465 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=170 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODA1NjUzNTMsImlhdCI6MTc4MDQ3ODk1M30.sfZnEjcvNwGTbC7mC7GlsBKrZpRHWAO0DMB-UBtfYdwSje0BVy4pVL5ZAmcT3cNIosY3h2JwcrFwA2dVNYtx2w", "expiry": "1780565353"}
2026-06-03 14:29:14,223 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=742 | body={"response": {"account-information": {"acctitle": "ACCOUNT TITLE 1", "acctype": "Account", "statusCode": "0"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0}, "stan": "706901", "rrn": "359662700750"}
2026-06-03 14:29:14,229 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=745 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by counterparty"}, "rrn": "749000880794", "stan": "122639"}
2026-06-03 14:29:14,591 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=1113 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "441438", "correlationId": "01d30a90b2404d0f9a8b0aa58d066daa", "rrn": "347646336845"}
2026-06-03 14:29:15,102 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchconv | status=200 | elapsed_ms=858 | body={"response": {"account-information": {"iban": "PK61ABPA0010000019474073", "acctitle": "ACCOUNT TITLE 1", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "976479", "rrn": "074493499889"}}
2026-06-03 14:29:15,140 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchibcon | status=200 | elapsed_ms=904 | body={"response": {"account-information": {"iban": "PK94CRSM0000003265703141", "acctitle": "Faiz Ula Amin Khan", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "034291", "rrn": "700777424791"}}
2026-06-03 14:29:23,425 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=8822 | body={"response": {"response_code": "095", "response_desc": "Transaction Rejected"}, "rrn": "609193873669", "stan": "641496"}
2026-06-03 14:29:30,963 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=17478 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by timeout"}, "rrn": "134226625897", "stan": "195330"}
2026-06-03 16:01:04,202 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=177 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8dGVzdCIsImV4cCI6MTc4MDU3MDg2NCwiaWF0IjoxNzgwNDg0NDY0fQ.559K-0BxvcNaB4TnM-Xjajq_PaUrAehu0ZxVWdnKqmaPk0ZwZFEbewFcyX6PGbmx3AkXGvhRJ-kD5-EzmNbp8Q", "expiry": "1780570864"}
2026-06-03 16:01:04,342 | INFO | response | RESPONSE | http://10.0.150.35:9091/authenticate | status=200 | elapsed_ms=128 | body={"token": "eyJhbGciOiJIUzUxMiJ9.eyJzdWIiOiJkaWJ8aWIiLCJleHAiOjE3ODA1NzA4NjQsImlhdCI6MTc4MDQ4NDQ2NH0.eMy7GFxA14I5jDSYB_eag2vlhGLIBUtu5-dYfebXpKQjcji8rbhr3MwVbzEu8iigQAJAo2IsogedNCbp0hHv5Q", "expiry": "1780570864"}
2026-06-03 16:01:05,341 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetch | status=200 | elapsed_ms=978 | body={"response": {"account-information": {"acctitle": "ACCOUNT TITLE 1", "acctype": "Account", "statusCode": "0"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0}, "stan": "868696", "rrn": "708583872664"}
2026-06-03 16:01:05,555 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=1178 | body={"response": {"response_code": "99", "response_desc": "Document was rejected by counterparty"}, "rrn": "452302376507", "stan": "441954"}
2026-06-03 16:01:05,693 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/directposting | status=200 | elapsed_ms=1334 | body={"response": {"response_code": "00", "response_desc": "SUCCESS"}, "stan": "445547", "correlationId": "e3dddcea453c4277ab824b47d8f39a9f", "rrn": "715244064047"}
2026-06-03 16:01:06,466 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchconv | status=200 | elapsed_ms=906 | body={"response": {"account-information": {"iban": "PK61ABPA0010000019474073", "acctitle": "ACCOUNT TITLE 1", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "849377", "rrn": "083456180379"}}
2026-06-03 16:01:06,472 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/titlefetchibcon | status=200 | elapsed_ms=1123 | body={"response": {"account-information": {"iban": "PK94CRSM0000003265703141", "acctitle": "Faiz Ula Amin Khan", "acctype": "Account"}, "response_code": "00", "response_desc": "SUCCESS", "fee": 0, "stan": "596563", "rrn": "562211999852"}}
2026-06-03 16:01:06,488 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v3/paysyslabs/remittance/payment | status=403 | elapsed_ms=14 | body={"raw": ""}
2026-06-03 16:01:20,921 | INFO | response | RESPONSE | http://10.0.150.35:9091/api/v1/paysyslabs/payment | status=200 | elapsed_ms=15222 | body={"response": {"response_code": "095", "response_desc": "Transaction Rejected"}, "rrn": "116056698167", "stan": "052712"}
